,bacterial1.fasta,bacterial2.fasta,bacterial3.fasta,bacterial4.fasta,mamalian1.fasta,mamalian2.fasta,mamalian3.fasta,mamalian4.fasta
I*,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KA,0.006649168853893263,0.0036293249455601256,0.005788525855415488,0.008159203980099502,0.0028926815157651145,0.002105474233005815,0.001281347245103423,0.0014102383302778169
KC,0.0010498687664041995,0.0006048874909266877,0.0012863390789812194,0.0001990049751243781,0.0023141452126120912,0.0011028674553839983,0.0020135456708768075,0.0005640953321111268
KD,0.003674540682414698,0.0019356399709654004,0.0034731155132492926,0.004975124378109453,0.0026034133641886026,0.00180469219971927,0.0031118433095368844,0.0011281906642222536
KE,0.007699037620297462,0.003750302443745463,0.0045021867764342685,0.004975124378109453,0.00303731559155337,0.0023059955885301785,0.0027457440966501922,0.001833309829361162
KF,0.0031496062992125984,0.002298572465521413,0.0032158476974530484,0.00417910447761194,0.0021695111368238355,0.0019049528774814518,0.004210140948196961,0.0002820476660555634
KG,0.005074365704286964,0.0029034599564481006,0.00398765114484178,0.00417910447761194,0.0033265837431298816,0.0017044315219570884,0.002562694490206846,0.0015512621633055987
KH,0.0010498687664041995,0.0006048874909266877,0.0011577051710830975,0.0009950248756218905,0.0026034133641886026,0.0011028674553839983,0.0016474464579901153,0.0007051191651389084
KI,0.005249343832020997,0.0032663924510041133,0.0045021867764342685,0.008159203980099502,0.002458779288400347,0.0023059955885301785,0.004576240161083654,0.0012692144972500353
KK,0.00752405949256343,0.0032663924510041133,0.00797530228968356,0.005572139303482587,0.0039051200462829044,0.003408863043914177,0.003660992128866923,0.0016922859963333804
KL,0.009448818897637795,0.003750302443745463,0.005659891947517366,0.009154228855721393,0.004772924501012439,0.003108081010627632,0.005857587406187077,0.0025384289945000705
KM,0.0024496937882764656,0.0015727074764093879,0.002186776434268073,0.0007960199004975124,0.00101243853051779,0.001503910166432725,0.001281347245103423,0.0007051191651389084
KN,0.005249343832020997,0.002056617469150738,0.004759454592230512,0.006567164179104477,0.003181949667341626,0.0016041708441949067,0.005125388980413692,0.0009871668311944718
KO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KP,0.0019247594050743656,0.0026615049600774254,0.004116285052739903,0.0021890547263681594,0.0034712178189181373,0.0033086023661519953,0.0009152480322167307,0.0015512621633055987
KQ,0.003499562554680665,0.0016936849745947254,0.0037303833290455364,0.0025870646766169153,0.0018802429852473243,0.0022057349107679966,0.0007321984257733846,0.0015512621633055987
KR,0.003849518810148731,0.0038712799419308008,0.004759454592230512,0.004378109452736319,0.0021695111368238355,0.00300782033286545,0.0023796448837635,0.0022563813284445073
KS,0.0059492563429571306,0.004476167432857488,0.006303061487007975,0.003980099502487562,0.004483656349435927,0.0029075596551032686,0.005308438586857038,0.0023974051614722887
KT,0.0068241469816272965,0.0038712799419308008,0.004759454592230512,0.005174129353233831,0.0039051200462829044,0.00300782033286545,0.003660992128866923,0.0026794528275278524
KU,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KV,0.005249343832020997,0.0031454149528187757,0.005273990223823,0.004577114427860697,0.004194388197859416,0.0028072989773410867,0.004027091341753615,0.0026794528275278524
KW,0.0008748906386701663,0.0006048874909266877,0.0005145356315924878,0.0013930348258706469,0.0011570726063060456,0.00060156406657309,0.0005491488193300384,0.0004230714990833451
KY,0.003849518810148731,0.0019356399709654004,0.0014149729868793415,0.0025870646766169153,0.001590974833670813,0.00120312813314618,0.004576240161083654,0.0008461429981666902
K*,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LA,0.006124234470691163,0.004597144931042826,0.009004373552868537,0.005771144278606965,0.007376337865201041,0.006617204732303991,0.0023796448837635,0.005076857989000141
LC,0.0005249343832020997,0.0014517299782240503,0.0012863390789812194,0.0005970149253731343,0.0037604859704946487,0.0028072989773410867,0.0018304960644334614,0.0025384289945000705
LD,0.0033245844269466315,0.004355189934672151,0.0045021867764342685,0.007164179104477612,0.00404975412207116,0.0032083416883898134,0.005674537799743731,0.0016922859963333804
LE,0.006649168853893263,0.003992257440116139,0.00398765114484178,0.004378109452736319,0.0037604859704946487,0.0054140765991578105,0.004027091341753615,0.0033845719926667607
LF,0.00647419072615923,0.003992257440116139,0.00398765114484178,0.004378109452736319,0.00404975412207116,0.00421094846601163,0.003660992128866923,0.004230714990833451
LG,0.003849518810148731,0.007379627389305589,0.00463082068433239,0.005572139303482587,0.0039051200462829044,0.005714858632444355,0.0027457440966501922,0.005217881822027923
LH,0.0015748031496062992,0.0018146624727800628,0.0018008747105737071,0.0015920398009950248,0.0026034133641886026,0.002506516944054542,0.004027091341753615,0.0029615004935834156
LI,0.007349081364829396,0.0062908299056375514,0.005788525855415488,0.009751243781094527,0.005206826728377205,0.005013033888109084,0.007138934651290499,0.0031025243266111975
LK,0.008048993875765529,0.007379627389305589,0.00784666838178544,0.009751243781094527,0.008678044547295342,0.004712251854822539,0.005674537799743731,0.0012692144972500353
LL,0.011373578302712161,0.00834744737478829,0.009390275276562903,0.010149253731343283,0.016488284639861153,0.010427110487266893,0.013179571663920923,0.00832040614863912
LM,0.0017497812773403325,0.0018146624727800628,0.002186776434268073,0.0015920398009950248,0.0037604859704946487,0.00240625626629236,0.0031118433095368844,0.001833309829361162
LN,0.004374453193350831,0.005685942414710864,0.005273990223823,0.00417910447761194,0.005206826728377205,0.0029075596551032686,0.005308438586857038,0.001833309829361162
LO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LP,0.004024496937882764,0.003992257440116139,0.0055312580396192435,0.003383084577114428,0.004772924501012439,0.006516944054541809,0.0027457440966501922,0.007051191651389085
LQ,0.004724409448818898,0.002056617469150738,0.002572678157962439,0.00417910447761194,0.00506219265258895,0.004110687788249448,0.0016474464579901153,0.0029615004935834156
LR,0.0027996500437445318,0.007016694894749577,0.00463082068433239,0.0029850746268656717,0.004917558576800694,0.006817726087828354,0.0016474464579901153,0.007897334649555774
LS,0.007699037620297462,0.00883135736752964,0.008875739644970414,0.007562189054726368,0.008244142319930576,0.007419290154401444,0.009518579535054,0.009025525313778029
LT,0.007699037620297462,0.0049600774255988385,0.006431695394906097,0.005970149253731343,0.009256580850448365,0.006617204732303991,0.006223686619073769,0.0056409533211112676
LU,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LV,0.007699037620297462,0.008468424872973626,0.007718034473887317,0.005970149253731343,0.008822678623083599,0.006216162021255264,0.006406736225517115,0.006205048653222395
LW,0.0015748031496062992,0.0013307524800387127,0.0009004373552868536,0.0001990049751243781,0.0013017066820943013,0.0017044315219570884,0.0009152480322167307,0.0019743336623889436
LY,0.005249343832020997,0.0029034599564481006,0.0020581425263699513,0.0027860696517412937,0.004339022273647671,0.0026067776218167233,0.006589785831960461,0.0022563813284445073
L*,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MA,0.0019247594050743656,0.0016936849745947254,0.0020581425263699513,0.0023880597014925373,0.001590974833670813,0.0023059955885301785,0.001098297638660077,0.0012692144972500353
MC,0.0,0.00012097749818533752,0.0,0.0,0.0001446340757882557,0.0008020854220974534,0.0018304960644334614,0.0008461429981666902
MD,0.0008748906386701663,0.0012097749818533753,0.0012863390789812194,0.0003980099502487562,0.0007231703789412786,0.000902346099859635,0.001281347245103423,0.0004230714990833451
ME,0.0013998250218722659,0.0008468424872973627,0.0009004373552868536,0.0001990049751243781,0.0017356089094590686,0.0011028674553839983,0.0005491488193300384,0.0005640953321111268
MF,0.0008748906386701663,0.0007258649891120251,0.0014149729868793415,0.0009950248756218905,0.00101243853051779,0.00060156406657309,0.002196595277320154,0.0012692144972500353
MG,0.0012248468941382328,0.0014517299782240503,0.0010290712631849757,0.0009950248756218905,0.0005785363031530228,0.0013033888109083617,0.0003660992128866923,0.0007051191651389084
MH,0.00034995625546806647,0.0006048874909266877,0.0002572678157962439,0.0,0.0002892681515765114,0.0008020854220974534,0.00018304960644334616,0.0005640953321111268
MI,0.0017497812773403325,0.0012097749818533753,0.0014149729868793415,0.0005970149253731343,0.0005785363031530228,0.0013033888109083617,0.002562694490206846,0.0014102383302778169
MK,0.002274715660542432,0.002056617469150738,0.0006431695394906097,0.0013930348258706469,0.0008678044547295343,0.00060156406657309,0.0018304960644334614,0.0011281906642222536
ML,0.0008748906386701663,0.003024437454633438,0.002701312065860561,0.0011940298507462687,0.0037604859704946487,0.0033086023661519953,0.002196595277320154,0.0014102383302778169
MM,0.00017497812773403323,0.0009678199854827002,0.0006431695394906097,0.0001990049751243781,0.0013017066820943013,0.000300782033286545,0.0014643968515467693,0.0007051191651389084
MN,0.0013998250218722659,0.0013307524800387127,0.00038590172369436584,0.0013930348258706469,0.00043390222736476716,0.0007018247443352717,0.0016474464579901153,0.0002820476660555634
MO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MP,0.0,0.0018146624727800628,0.0015436068947774634,0.0009950248756218905,0.0005785363031530228,0.00180469219971927,0.0007321984257733846,0.0014102383302778169
MQ,0.0019247594050743656,0.0007258649891120251,0.0014149729868793415,0.0009950248756218905,0.00043390222736476716,0.00120312813314618,0.00018304960644334616,0.0005640953321111268
MR,0.0005249343832020997,0.0019356399709654004,0.0014149729868793415,0.0,0.0007231703789412786,0.002105474233005815,0.001281347245103423,0.0007051191651389084
MS,0.0013998250218722659,0.002782482458262763,0.0020581425263699513,0.0011940298507462687,0.00303731559155337,0.002105474233005815,0.003660992128866923,0.0014102383302778169
MT,0.0013998250218722659,0.0016936849745947254,0.002444044250064317,0.0007960199004975124,0.001590974833670813,0.001503910166432725,0.0016474464579901153,0.0011281906642222536
MU,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MV,0.0005249343832020997,0.0019356399709654004,0.0016722408026755853,0.0015920398009950248,0.00202487706103558,0.0008020854220974534,0.002196595277320154,0.0011281906642222536
MW,0.00017497812773403323,0.0004839099927413501,0.00038590172369436584,0.0001990049751243781,0.0,0.0005013033888109083,0.00018304960644334616,0.0005640953321111268
MY,0.0010498687664041995,0.0009678199854827002,0.0006431695394906097,0.0005970149253731343,0.0007231703789412786,0.00060156406657309,0.0016474464579901153,0.0008461429981666902
M*,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NA,0.004549431321084864,0.0025405274618920883,0.0030872137895549268,0.0015920398009950248,0.003181949667341626,0.002105474233005815,0.002196595277320154,0.0022563813284445073
NC,0.0005249343832020997,0.0018146624727800628,0.0005145356315924878,0.0005970149253731343,0.001590974833670813,0.00060156406657309,0.001098297638660077,0.0011281906642222536
ND,0.0029746281714785653,0.0031454149528187757,0.002572678157962439,0.0029850746268656717,0.00202487706103558,0.00120312813314618,0.004942339373970346,0.0015512621633055987
NE,0.004024496937882764,0.0024195499637067507,0.0019295086184718292,0.003582089552238806,0.001590974833670813,0.00120312813314618,0.0023796448837635,0.0011281906642222536
NF,0.0026246719160104987,0.002782482458262763,0.002186776434268073,0.0031840796019900496,0.0028926815157651145,0.002506516944054542,0.004027091341753615,0.0004230714990833451
NG,0.004024496937882764,0.0021775949673360755,0.0036017494211474143,0.004776119402985075,0.0033265837431298816,0.002105474233005815,0.0029287937030935385,0.0026794528275278524
NH,0.0012248468941382328,0.002056617469150738,0.0007718034473887317,0.0003980099502487562,0.0011570726063060456,0.0014036494886705434,0.0020135456708768075,0.0009871668311944718
NI,0.004374453193350831,0.0031454149528187757,0.0030872137895549268,0.004776119402985075,0.0028926815157651145,0.0019049528774814518,0.009335529928610654,0.001833309829361162
NK,0.0055993000874890635,0.0029034599564481006,0.0037303833290455364,0.003980099502487562,0.003181949667341626,0.000902346099859635,0.0054914881933003845,0.0014102383302778169
NL,0.005074365704286964,0.0031454149528187757,0.005273990223823,0.005572139303482587,0.007231703789412786,0.0029075596551032686,0.004393190554640308,0.0023974051614722887
NM,0.00034995625546806647,0.0010887974836680378,0.0010290712631849757,0.0013930348258706469,0.0001446340757882557,0.0011028674553839983,0.0018304960644334614,0.0002820476660555634
NN,0.0019247594050743656,0.0024195499637067507,0.0032158476974530484,0.003781094527363184,0.0028926815157651145,0.0019049528774814518,0.007138934651290499,0.0012692144972500353
NO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NP,0.0019247594050743656,0.003024437454633438,0.0029585798816568047,0.001791044776119403,0.0027480474399768588,0.0020052135552436332,0.002196595277320154,0.0019743336623889436
NQ,0.0026246719160104987,0.0015727074764093879,0.002186776434268073,0.0015920398009950248,0.0017356089094590686,0.001503910166432725,0.0009152480322167307,0.0009871668311944718
NR,0.0026246719160104987,0.0032663924510041133,0.002315410342166195,0.0007960199004975124,0.0013017066820943013,0.0020052135552436332,0.0020135456708768075,0.0015512621633055987
NS,0.0055993000874890635,0.0031454149528187757,0.0033444816053511705,0.005174129353233831,0.00404975412207116,0.0026067776218167233,0.0032948929159802307,0.0029615004935834156
NT,0.003674540682414698,0.0024195499637067507,0.0036017494211474143,0.0031840796019900496,0.0037604859704946487,0.0028072989773410867,0.004576240161083654,0.0031025243266111975
NU,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NV,0.0031496062992125984,0.0025405274618920883,0.0034731155132492926,0.003383084577114428,0.0034712178189181373,0.0017044315219570884,0.003660992128866923,0.0025384289945000705
NW,0.0005249343832020997,0.0013307524800387127,0.0005145356315924878,0.0003980099502487562,0.0011570726063060456,0.0010026067776218166,0.001098297638660077,0.0001410238330277817
NY,0.002099737532808399,0.0016936849745947254,0.0014149729868793415,0.0027860696517412937,0.0026034133641886026,0.0016041708441949067,0.002562694490206846,0.0008461429981666902
N*,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ON,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OQ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OU,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OW,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OY,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
O*,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PA,0.0015748031496062992,0.0024195499637067507,0.0020581425263699513,0.0023880597014925373,0.0017356089094590686,0.00421094846601163,0.001281347245103423,0.00662812015230574
PC,0.0010498687664041995,0.0012097749818533753,0.0012863390789812194,0.0,0.00101243853051779,0.001503910166432725,0.0007321984257733846,0.0015512621633055987
PD,0.0010498687664041995,0.0019356399709654004,0.0014149729868793415,0.0013930348258706469,0.0013017066820943013,0.003108081010627632,0.0014643968515467693,0.0026794528275278524
PE,0.0015748031496062992,0.0021775949673360755,0.0015436068947774634,0.0031840796019900496,0.0011570726063060456,0.0038099057549629035,0.0009152480322167307,0.0029615004935834156
PF,0.002274715660542432,0.0021775949673360755,0.0019295086184718292,0.0025870646766169153,0.00303731559155337,0.0022057349107679966,0.001281347245103423,0.0033845719926667607
PG,0.0005249343832020997,0.0018146624727800628,0.0010290712631849757,0.0015920398009950248,0.00202487706103558,0.004311209143773812,0.0009152480322167307,0.0031025243266111975
PH,0.0,0.0010887974836680378,0.0012863390789812194,0.0001990049751243781,0.00101243853051779,0.0017044315219570884,0.0014643968515467693,0.0025384289945000705
PI,0.002099737532808399,0.002782482458262763,0.0029585798816568047,0.0027860696517412937,0.002458779288400347,0.0035091237216763587,0.002196595277320154,0.0009871668311944718
PK,0.002274715660542432,0.0021775949673360755,0.0018008747105737071,0.0015920398009950248,0.002458779288400347,0.0022057349107679966,0.0014643968515467693,0.0022563813284445073
PL,0.003499562554680665,0.003750302443745463,0.004244918960638024,0.0029850746268656717,0.00404975412207116,0.005213555243633447,0.003477942522423577,0.004935834155972359
PM,0.0006999125109361329,0.0007258649891120251,0.0002572678157962439,0.0001990049751243781,0.0001446340757882557,0.000902346099859635,0.001098297638660077,0.0011281906642222536
PN,0.0027996500437445318,0.0026615049600774254,0.002572678157962439,0.0015920398009950248,0.0018802429852473243,0.0020052135552436332,0.002562694490206846,0.001833309829361162
PO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PP,0.00034995625546806647,0.0025405274618920883,0.002186776434268073,0.0001990049751243781,0.001590974833670813,0.006717465410066172,0.002196595277320154,0.008038358482583557
PQ,0.0005249343832020997,0.0012097749818533753,0.0009004373552868536,0.0007960199004975124,0.0021695111368238355,0.0028072989773410867,0.0003660992128866923,0.0021153574954167254
PR,0.0005249343832020997,0.004234212436486813,0.0009004373552868536,0.001791044776119403,0.001590974833670813,0.005714858632444355,0.001281347245103423,0.007051191651389085
PS,0.003499562554680665,0.004355189934672151,0.002186776434268073,0.0025870646766169153,0.0027480474399768588,0.005313815921395629,0.0027457440966501922,0.0045127626568890146
PT,0.0026246719160104987,0.0018146624727800628,0.0019295086184718292,0.001791044776119403,0.002458779288400347,0.004912773210346902,0.002196595277320154,0.0045127626568890146
PU,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PV,0.0019247594050743656,0.0024195499637067507,0.0016722408026755853,0.003383084577114428,0.003181949667341626,0.004110687788249448,0.0023796448837635,0.003948667324777887
PW,0.00034995625546806647,0.0010887974836680378,0.0002572678157962439,0.0003980099502487562,0.0007231703789412786,0.0011028674553839983,0.00018304960644334616,0.0016922859963333804
PY,0.0010498687664041995,0.0010887974836680378,0.0011577051710830975,0.0011940298507462687,0.00101243853051779,0.001503910166432725,0.0018304960644334614,0.0012692144972500353
P*,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
QA,0.002274715660542432,0.002056617469150738,0.0037303833290455364,0.001791044776119403,0.0026034133641886026,0.0022057349107679966,0.0003660992128866923,0.0015512621633055987
QC,0.00034995625546806647,0.0007258649891120251,0.00012863390789812196,0.0001990049751243781,0.0007231703789412786,0.0010026067776218166,0.0009152480322167307,0.0001410238330277817
QD,0.002099737532808399,0.002056617469150738,0.0010290712631849757,0.0009950248756218905,0.0008678044547295343,0.00120312813314618,0.0003660992128866923,0.0011281906642222536
QE,0.0010498687664041995,0.0018146624727800628,0.002315410342166195,0.001791044776119403,0.002458779288400347,0.00180469219971927,0.0007321984257733846,0.0009871668311944718
QF,0.0015748031496062992,0.0016936849745947254,0.0007718034473887317,0.0015920398009950248,0.0013017066820943013,0.00120312813314618,0.001098297638660077,0.0009871668311944718
QG,0.002099737532808399,0.0024195499637067507,0.0030872137895549268,0.0009950248756218905,0.0023141452126120912,0.002105474233005815,0.0007321984257733846,0.0014102383302778169
QH,0.0008748906386701663,0.0009678199854827002,0.0009004373552868536,0.0001990049751243781,0.0011570726063060456,0.0010026067776218166,0.001098297638660077,0.0016922859963333804
QI,0.0019247594050743656,0.0029034599564481006,0.002315410342166195,0.001990049751243781,0.0018802429852473243,0.0011028674553839983,0.0016474464579901153,0.0019743336623889436
QK,0.0017497812773403325,0.0026615049600774254,0.0030872137895549268,0.0031840796019900496,0.00202487706103558,0.0023059955885301785,0.001098297638660077,0.0015512621633055987
QL,0.0031496062992125984,0.0032663924510041133,0.005016722408026756,0.0021890547263681594,0.004194388197859416,0.004311209143773812,0.002562694490206846,0.0023974051614722887
QM,0.0005249343832020997,0.0012097749818533753,0.0016722408026755853,0.0009950248756218905,0.00101243853051779,0.0011028674553839983,0.0005491488193300384,0.0008461429981666902
QN,0.0031496062992125984,0.002056617469150738,0.0014149729868793415,0.0011940298507462687,0.0018802429852473243,0.0013033888109083617,0.0020135456708768075,0.0011281906642222536
QO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
QP,0.0015748031496062992,0.0025405274618920883,0.0010290712631849757,0.0007960199004975124,0.0023141452126120912,0.0028072989773410867,0.0,0.0021153574954167254
QQ,0.0013998250218722659,0.0012097749818533753,0.002186776434268073,0.0005970149253731343,0.0017356089094590686,0.0027070382995789052,0.0005491488193300384,0.0023974051614722887
QR,0.0015748031496062992,0.0026615049600774254,0.0010290712631849757,0.0013930348258706469,0.0014463407578825572,0.0032083416883898134,0.0009152480322167307,0.003807643491750106
QS,0.0033245844269466315,0.0021775949673360755,0.0036017494211474143,0.0009950248756218905,0.0021695111368238355,0.003108081010627632,0.0016474464579901153,0.001833309829361162
QT,0.002099737532808399,0.0026615049600774254,0.0012863390789812194,0.001791044776119403,0.0033265837431298816,0.0033086023661519953,0.0007321984257733846,0.0026794528275278524
QU,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
QV,0.0015748031496062992,0.0024195499637067507,0.0029585798816568047,0.0027860696517412937,0.0026034133641886026,0.0028072989773410867,0.0005491488193300384,0.0031025243266111975
QW,0.0006999125109361329,0.0,0.0006431695394906097,0.0001990049751243781,0.0002892681515765114,0.0008020854220974534,0.00018304960644334616,0.0
QY,0.0012248468941382328,0.0010887974836680378,0.002186776434268073,0.0007960199004975124,0.0007231703789412786,0.0008020854220974534,0.0020135456708768075,0.0016922859963333804
Q*,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RA,0.0008748906386701663,0.003387369949189451,0.002315410342166195,0.0023880597014925373,0.0026034133641886026,0.005915379987968718,0.0014643968515467693,0.004935834155972359
RC,0.0008748906386701663,0.0016936849745947254,0.0006431695394906097,0.0001990049751243781,0.0013017066820943013,0.0022057349107679966,0.0009152480322167307,0.003243548159638979
RD,0.0013998250218722659,0.0021775949673360755,0.0014149729868793415,0.0013930348258706469,0.00202487706103558,0.0022057349107679966,0.0027457440966501922,0.003807643491750106
RE,0.0019247594050743656,0.0021775949673360755,0.0012863390789812194,0.001990049751243781,0.0021695111368238355,0.0033086023661519953,0.0007321984257733846,0.003243548159638979
RF,0.0012248468941382328,0.0038712799419308008,0.0019295086184718292,0.001791044776119403,0.0014463407578825572,0.0029075596551032686,0.0027457440966501922,0.0026794528275278524
RG,0.0017497812773403325,0.003387369949189451,0.0029585798816568047,0.0013930348258706469,0.0014463407578825572,0.004511730499298175,0.001281347245103423,0.01071781131011141
RH,0.00017497812773403323,0.0029034599564481006,0.00038590172369436584,0.0007960199004975124,0.0002892681515765114,0.0033086023661519953,0.0014643968515467693,0.0045127626568890146
RI,0.0017497812773403325,0.003387369949189451,0.0032158476974530484,0.0015920398009950248,0.0021695111368238355,0.0022057349107679966,0.004027091341753615,0.0026794528275278524
RK,0.004199475065616798,0.0029034599564481006,0.0029585798816568047,0.0027860696517412937,0.0027480474399768588,0.003408863043914177,0.0023796448837635,0.0023974051614722887
RL,0.005249343832020997,0.007137672392934914,0.005402624131721122,0.00417910447761194,0.0046282904252241824,0.007018247443352717,0.003660992128866923,0.007192215484416866
RM,0.00034995625546806647,0.0016936849745947254,0.0002572678157962439,0.0003980099502487562,0.0007231703789412786,0.00120312813314618,0.0009152480322167307,0.0007051191651389084
RN,0.0015748031496062992,0.0032663924510041133,0.0011577051710830975,0.001990049751243781,0.0026034133641886026,0.00300782033286545,0.004210140948196961,0.003243548159638979
RO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RP,0.0006999125109361329,0.003992257440116139,0.0016722408026755853,0.0009950248756218905,0.0007231703789412786,0.003709645077200722,0.001098297638660077,0.004089691157805669
RQ,0.0015748031496062992,0.0029034599564481006,0.002315410342166195,0.0005970149253731343,0.0014463407578825572,0.003408863043914177,0.0007321984257733846,0.0033845719926667607
RR,0.0013998250218722659,0.003992257440116139,0.002315410342166195,0.0011940298507462687,0.0026034133641886026,0.007720072187687989,0.0027457440966501922,0.015512621633055987
RS,0.0026246719160104987,0.006411807403822889,0.002444044250064317,0.004378109452736319,0.003615851894706393,0.007319029476639262,0.0032948929159802307,0.006910167818361303
RT,0.0019247594050743656,0.002782482458262763,0.0020581425263699513,0.001791044776119403,0.0028926815157651145,0.004311209143773812,0.0016474464579901153,0.004794810322944577
RU,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RV,0.0012248468941382328,0.004597144931042826,0.002829945973758683,0.0027860696517412937,0.0033265837431298816,0.004511730499298175,0.0018304960644334614,0.005499929488083486
RW,0.0,0.0008468424872973627,0.0006431695394906097,0.0005970149253731343,0.0005785363031530228,0.0011028674553839983,0.0007321984257733846,0.0012692144972500353
RY,0.0026246719160104987,0.0026615049600774254,0.0019295086184718292,0.0007960199004975124,0.0013017066820943013,0.0020052135552436332,0.0031118433095368844,0.003243548159638979
R*,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SA,0.004899387576552931,0.004355189934672151,0.006560329302804219,0.004776119402985075,0.005929997107318484,0.005915379987968718,0.0031118433095368844,0.006487096319277958
SC,0.0019247594050743656,0.0015727074764093879,0.0019295086184718292,0.0003980099502487562,0.0017356089094590686,0.0022057349107679966,0.0018304960644334614,0.0022563813284445073
SD,0.004549431321084864,0.002782482458262763,0.004116285052739903,0.003980099502487562,0.00404975412207116,0.0020052135552436332,0.0018304960644334614,0.0046537864899167955
SE,0.0026246719160104987,0.0032663924510041133,0.0029585798816568047,0.0031840796019900496,0.00404975412207116,0.0032083416883898134,0.003477942522423577,0.003807643491750106
SF,0.003674540682414698,0.004113234938301476,0.0033444816053511705,0.004975124378109453,0.004339022273647671,0.0028072989773410867,0.0060406370126304225,0.003243548159638979
SG,0.005424321959755031,0.004113234938301476,0.004888088500128634,0.006766169154228856,0.0023141452126120912,0.005213555243633447,0.004027091341753615,0.00662812015230574
SH,0.0013998250218722659,0.0012097749818533753,0.0009004373552868536,0.0005970149253731343,0.0018802429852473243,0.00240625626629236,0.0016474464579901153,0.0019743336623889436
SI,0.0055993000874890635,0.006653762400193564,0.00463082068433239,0.006368159203980099,0.004917558576800694,0.004611991177060357,0.00805418268350723,0.0029615004935834156
SK,0.005424321959755031,0.0026615049600774254,0.004116285052739903,0.006766169154228856,0.004194388197859416,0.00360938439943854,0.004576240161083654,0.0022563813284445073
SL,0.009798775153105862,0.0077425598838616015,0.007589400565989194,0.008955223880597015,0.007376337865201041,0.007820332865450171,0.009152480322167308,0.007897334649555774
SM,0.0024496937882764656,0.0015727074764093879,0.0038590172369436584,0.0005970149253731343,0.001590974833670813,0.00180469219971927,0.0031118433095368844,0.001833309829361162
SN,0.003674540682414698,0.0038712799419308008,0.0036017494211474143,0.004577114427860697,0.00303731559155337,0.0028072989773410867,0.005308438586857038,0.0012692144972500353
SO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SP,0.0019247594050743656,0.004355189934672151,0.002572678157962439,0.0031840796019900496,0.003181949667341626,0.005614597954682173,0.003844041735310269,0.006487096319277958
SQ,0.0029746281714785653,0.0025405274618920883,0.0033444816053511705,0.0011940298507462687,0.0033265837431298816,0.004110687788249448,0.0007321984257733846,0.0031025243266111975
