,bacterial1.fasta,bacterial2.fasta,bacterial3.fasta,bacterial4.fasta,mamalian1.fasta,mamalian2.fasta,mamalian3.fasta,mamalian4.fasta
IW,0.0013724481043060558,0.001183011948420679,0.0013873123975280616,0.0003928501276762915,0.000713063320022818,9.845426799251748e-05,0.0008962179602079225,0.0012437810945273632
IY,0.003259564247726883,0.0016562167277889507,0.0029007441039223107,0.003339226085248478,0.001426126640045636,0.0015752682878802796,0.004122602616956444,0.0020729684908789387
I*,0.001544004117344313,0.0010647107535786111,0.0012611930886618741,0.0005892751915144372,0.0002852253280091272,0.0005907256079551048,0.001433948736332676,0.000552791597567717
KA,0.005661348430262481,0.003785638234946173,0.006053726825576996,0.006089176978982518,0.0031374786081003994,0.0016737225558727971,0.001792435920415845,0.0019347705914870095
KC,0.001200892091267799,0.001301313143262747,0.0005044772354647496,0.0013749754468670202,0.0019965772960638907,0.0010829969479176922,0.0010754615522495072,0.001105583195135434
KD,0.004288900325956425,0.0028392286762096296,0.002396266868457561,0.0037320762129247694,0.0022818026240730175,0.0016737225558727971,0.004481089801039613,0.0006909894969596462
KE,0.007205352547606794,0.003903939429788241,0.004918653045781309,0.005303476723629935,0.0018539646320593268,0.0025598109678054543,0.0030471410647069366,0.0015201768933112217
KF,0.0027448962086121117,0.002484325091683426,0.0017656703241266238,0.0017678255745433118,0.0022818026240730175,0.0011814512159102097,0.002509410288582183,0.00041459369817578774
KG,0.004803568365071196,0.0028392286762096296,0.0035313406482532475,0.0035356511490866236,0.003993154592127781,0.0027567195037904893,0.0010754615522495072,0.0020729684908789387
KH,0.001544004117344313,0.0008281083638944754,0.002144028250725186,0.0017678255745433118,0.0022818026240730175,0.0012799054839027272,0.0021509231044990144,0.000552791597567717
KI,0.006347572482415509,0.004377144209156513,0.005044772354647497,0.0058927519151443725,0.0027096406160867087,0.0027567195037904893,0.006273525721455458,0.001658374792703151
KK,0.008406244638874592,0.003903939429788241,0.0052970109723798715,0.006874877234335101,0.0031374786081003994,0.002658265235797972,0.00358487184083169,0.0017965726920950802
KL,0.008406244638874592,0.00449544540399858,0.004540295119182747,0.009035552936554704,0.008556759840273816,0.004233533523678251,0.007707474457788134,0.002211166390270868
KM,0.002230228169497341,0.001183011948420679,0.0017656703241266238,0.0013749754468670202,0.0011409013120365088,0.0007876341439401398,0.001433948736332676,0.0006909894969596462
KN,0.004460456338994682,0.0017745179226310187,0.0032791020305208726,0.004517776468277352,0.0027096406160867087,0.002067539627842867,0.005198064169205951,0.0017965726920950802
KO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KP,0.002230228169497341,0.002720927481367562,0.003026863412788498,0.0025535258298958947,0.0034227039361095267,0.0017721768238653146,0.0021509231044990144,0.002211166390270868
KQ,0.003774232286841654,0.0028392286762096296,0.0022701475595913734,0.002357100766057749,0.0017113519680547634,0.0011814512159102097,0.0010754615522495072,0.00041459369817578774
KR,0.003602676273803397,0.004022240624630309,0.003657459957119435,0.0019642506383814574,0.002852253280091272,0.0032489908437530767,0.0037641154328732747,0.003869541182974019
KS,0.004803568365071196,0.005205252573050988,0.006179846134443183,0.006285602042820664,0.0037079292641186536,0.0029536280397755243,0.002867897472665352,0.0024875621890547263
KT,0.004632012352032939,0.0035490358452620373,0.0056753688989784334,0.005696326851306227,0.0034227039361095267,0.0021659938958353843,0.00358487184083169,0.0012437810945273632
KU,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KV,0.00394578829987991,0.002484325091683426,0.004288056501450372,0.0035356511490866236,0.00356531660011409,0.0023629024318204193,0.0023301666965405985,0.0019347705914870095
KW,0.001887116143420827,0.0008281083638944754,0.0010089544709294992,0.0009821253191907287,0.00042783799201369084,0.0005907256079551048,0.000716974368166338,0.00013819789939192924
KY,0.002230228169497341,0.001301313143262747,0.001513431706394249,0.0029463759575721863,0.0024244152880775814,0.0010829969479176922,0.004660333393081197,0.00041459369817578774
K*,0.000514668039114771,0.0009464095587365432,0.0007567158531971245,0.0009821253191907287,0.0002852253280091272,0.0007876341439401398,0.000358487184083169,0.00013819789939192924
LA,0.006004460456338995,0.0053235537678930555,0.006053726825576996,0.003928501276762915,0.005847119224187108,0.006793344491483706,0.005198064169205951,0.005942509673852957
LC,0.001029336078229542,0.00224772270199929,0.0017656703241266238,0.0013749754468670202,0.0024244152880775814,0.002264448163827902,0.0030471410647069366,0.002763957987838585
LD,0.004803568365071196,0.004140541819472376,0.006179846134443183,0.005499901787468081,0.0038505419281232175,0.004430442059663286,0.004839576985122782,0.0030403537866224434
LE,0.004975124378109453,0.004377144209156513,0.004540295119182747,0.0076605774896876845,0.0038505419281232175,0.0038397164517081817,0.002867897472665352,0.001658374792703151
LF,0.003774232286841654,0.005560156157577192,0.005170891663513684,0.0041249263406010605,0.004991443240159726,0.004135079255685734,0.005377307761247535,0.0035931453841901604
LG,0.004288900325956425,0.004140541819472376,0.0052970109723798715,0.006285602042820664,0.005276668568168853,0.004824259131633356,0.002867897472665352,0.004975124378109453
LH,0.0017155601303825698,0.0016562167277889507,0.0012611930886618741,0.0017678255745433118,0.0031374786081003994,0.0033474451117455942,0.002867897472665352,0.0024875621890547263
LI,0.00789157659975982,0.004850348988524784,0.005927607516710808,0.009624828128069142,0.006132344552196235,0.003938170719700699,0.007707474457788134,0.0030403537866224434
LK,0.010121804769257163,0.003903939429788241,0.007945516458569807,0.01060695344725987,0.0075584711922418715,0.003938170719700699,0.006452769313497042,0.0024875621890547263
LL,0.00909246869102762,0.00899089080799716,0.011098499180224493,0.006874877234335101,0.013405590416428978,0.010633060943191887,0.009858397562287149,0.01077943615257048
LM,0.002230228169497341,0.002602626286525494,0.0026485054861899358,0.0027499508937340405,0.0031374786081003994,0.0025598109678054543,0.004481089801039613,0.0017965726920950802
LN,0.005489792417224223,0.004613746598840648,0.004288056501450372,0.005499901787468081,0.006274957216200799,0.0032489908437530767,0.004660333393081197,0.0017965726920950802
LO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LP,0.002916452221650369,0.0035490358452620373,0.00441417581031656,0.004517776468277352,0.004848830576155163,0.00817170424337895,0.004122602616956444,0.00552791597567717
LQ,0.003088008234688626,0.0031941322607358332,0.004035817883717997,0.003339226085248478,0.005847119224187108,0.0032489908437530767,0.0037641154328732747,0.002902155887230514
LR,0.003259564247726883,0.005205252573050988,0.00390969857485181,0.002357100766057749,0.004420992584141472,0.006596435955498671,0.002867897472665352,0.00912106135986733
LS,0.009264024704065878,0.007216372885366142,0.00933282885609787,0.006874877234335101,0.007415858528237307,0.007679432903416363,0.0075282308657465494,0.00552791597567717
LT,0.006347572482415509,0.005441854962735124,0.006936561987640308,0.005696326851306227,0.006132344552196235,0.005808801811558531,0.005198064169205951,0.004836926478717523
LU,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LV,0.006176016469377252,0.00508695137820892,0.004792533736915122,0.007267727362011393,0.0075584711922418715,0.006990253027468741,0.006452769313497042,0.007462686567164179
LW,0.001887116143420827,0.0007098071690524074,0.0012611930886618741,0.0005892751915144372,0.001426126640045636,0.0014768140198877621,0.0012547051442910915,0.0013819789939192924
LY,0.004632012352032939,0.0021294215071572223,0.0029007441039223107,0.0017678255745433118,0.004278379920136908,0.002658265235797972,0.006632012905538627,0.002902155887230514
L*,0.0017155601303825698,0.0007098071690524074,0.0010089544709294992,0.0003928501276762915,0.000713063320022818,0.0010829969479176922,0.0016131923283742606,0.001658374792703151
MA,0.003602676273803397,0.0030758310658937655,0.003152982721654685,0.0017678255745433118,0.0029948659440958356,0.0033474451117455942,0.003226384656748521,0.0046987285793255945
MC,0.00017155601303825698,0.0008281083638944754,0.00037835792659856227,0.0,0.0011409013120365088,0.0007876341439401398,0.001792435920415845,0.0013819789939192924
MD,0.001029336078229542,0.0009464095587365432,0.0011350737797956867,0.00019642506383814575,0.0009982886480319453,0.0012799054839027272,0.00358487184083169,0.0009673852957435047
ME,0.0017155601303825698,0.0014196143381048148,0.0011350737797956867,0.002160675702219603,0.00042783799201369084,0.0016737225558727971,0.0026886538806237675,0.0008291873963515755
MF,0.0017155601303825698,0.0018928191174730864,0.0013873123975280616,0.0005892751915144372,0.0017113519680547634,0.0011814512159102097,0.002867897472665352,0.000552791597567717
MG,0.0008577800651912849,0.0017745179226310187,0.002144028250725186,0.0009821253191907287,0.0009982886480319453,0.0019690853598503494,0.0026886538806237675,0.002625760088446656
MH,0.00017155601303825698,0.0005915059742103396,0.0002522386177323748,0.0005892751915144372,0.000713063320022818,0.0023629024318204193,0.0008962179602079225,0.0013819789939192924
MI,0.004975124378109453,0.00449544540399858,0.0029007441039223107,0.0029463759575721863,0.0015687393040501997,0.0013783597518952446,0.00358487184083169,0.0019347705914870095
MK,0.00394578829987991,0.0028392286762096296,0.003152982721654685,0.0037320762129247694,0.002567027952082145,0.001870631091857832,0.001792435920415845,0.0013819789939192924
ML,0.004460456338994682,0.0069797704956820064,0.005044772354647497,0.002160675702219603,0.004563605248146035,0.004036624987693216,0.004301846208998029,0.003454947484798231
MM,0.00017155601303825698,0.002366023896841358,0.0016395510152604363,0.00019642506383814575,0.0005704506560182544,0.0011814512159102097,0.0012547051442910915,0.0006909894969596462
MN,0.002916452221650369,0.0028392286762096296,0.002774624795056123,0.0027499508937340405,0.0008556759840273817,0.0008860884119326573,0.002867897472665352,0.0006909894969596462
MO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MP,0.001544004117344313,0.00224772270199929,0.002144028250725186,0.0005892751915144372,0.0015687393040501997,0.002461356699812937,0.0010754615522495072,0.002211166390270868
MQ,0.0006862240521530279,0.0008281083638944754,0.002144028250725186,0.0003928501276762915,0.001426126640045636,0.0023629024318204193,0.0001792435920415845,0.0013819789939192924
MR,0.0008577800651912849,0.002484325091683426,0.0020179089418589985,0.0009821253191907287,0.0022818026240730175,0.0027567195037904893,0.002509410288582183,0.003454947484798231
MS,0.0025733401955738548,0.0030758310658937655,0.002774624795056123,0.0011785503830288745,0.004848830576155163,0.0029536280397755243,0.004660333393081197,0.0037313432835820895
MT,0.0027448962086121117,0.004258843014314445,0.0035313406482532475,0.0013749754468670202,0.0018539646320593268,0.002461356699812937,0.0026886538806237675,0.0030403537866224434
MU,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MV,0.0025733401955738548,0.002484325091683426,0.003657459957119435,0.001571400510705166,0.0024244152880775814,0.0027567195037904893,0.0021509231044990144,0.002902155887230514
MW,0.00034311202607651396,0.0002366023896841358,0.0005044772354647496,0.00019642506383814575,0.0009982886480319453,0.0002953628039775524,0.000358487184083169,0.000552791597567717
MY,0.0013724481043060558,0.0010647107535786111,0.0020179089418589985,0.0009821253191907287,0.0018539646320593268,0.0009845426799251747,0.003226384656748521,0.001105583195135434
M*,0.00017155601303825698,0.0001183011948420679,0.0,0.00019642506383814575,0.0002852253280091272,0.0,0.000358487184083169,0.0002763957987838585
NA,0.004117344312918168,0.003785638234946173,0.004035817883717997,0.0027499508937340405,0.0024244152880775814,0.0021659938958353843,0.002867897472665352,0.0019347705914870095
NC,0.000514668039114771,0.001301313143262747,0.0007567158531971245,0.0009821253191907287,0.0022818026240730175,0.0005907256079551048,0.00197167951245743,0.0006909894969596462
ND,0.003774232286841654,0.0018928191174730864,0.0025223861773237483,0.0035356511490866236,0.0012835139760410724,0.0012799054839027272,0.005377307761247535,0.001105583195135434
NE,0.0034311202607651397,0.0018928191174730864,0.002774624795056123,0.005303476723629935,0.0012835139760410724,0.0015752682878802796,0.0037641154328732747,0.000552791597567717
NF,0.0017155601303825698,0.0017745179226310187,0.0022701475595913734,0.004517776468277352,0.0031374786081003994,0.0027567195037904893,0.0016131923283742606,0.000552791597567717
NG,0.006176016469377252,0.0031941322607358332,0.004035817883717997,0.0035356511490866236,0.003280091272104963,0.0025598109678054543,0.0026886538806237675,0.001105583195135434
NH,0.000514668039114771,0.0009464095587365432,0.0011350737797956867,0.0005892751915144372,0.0009982886480319453,0.0005907256079551048,0.0016131923283742606,0.0013819789939192924
NI,0.003602676273803397,0.0033124334555779014,0.0029007441039223107,0.0041249263406010605,0.0022818026240730175,0.0021659938958353843,0.00914142319412081,0.0008291873963515755
NK,0.004975124378109453,0.0030758310658937655,0.004161937192584185,0.005107051659791789,0.0018539646320593268,0.0013783597518952446,0.004839576985122782,0.0009673852957435047
NL,0.004632012352032939,0.004732047793682716,0.004666414428048935,0.006089176978982518,0.004991443240159726,0.003741262183715664,0.005198064169205951,0.0017965726920950802
NM,0.001029336078229542,0.001301313143262747,0.0010089544709294992,0.00019642506383814575,0.0019965772960638907,0.001870631091857832,0.001792435920415845,0.0009673852957435047
NN,0.0025733401955738548,0.002484325091683426,0.004161937192584185,0.002357100766057749,0.0031374786081003994,0.0016737225558727971,0.00555655135328912,0.0013819789939192924
NO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NP,0.0013724481043060558,0.00224772270199929,0.0018917896329928112,0.002160675702219603,0.0009982886480319453,0.0029536280397755243,0.002867897472665352,0.0012437810945273632
NQ,0.002230228169497341,0.0030758310658937655,0.0017656703241266238,0.001571400510705166,0.0017113519680547634,0.0007876341439401398,0.0010754615522495072,0.0002763957987838585
NR,0.002058672156459084,0.0029575298710516978,0.0013873123975280616,0.002160675702219603,0.0018539646320593268,0.0019690853598503494,0.00358487184083169,0.002211166390270868
NS,0.00394578829987991,0.002720927481367562,0.0032791020305208726,0.0058927519151443725,0.004848830576155163,0.0029536280397755243,0.005018820577164366,0.0030403537866224434
NT,0.004460456338994682,0.0020111203123151546,0.002774624795056123,0.0029463759575721863,0.0024244152880775814,0.0017721768238653146,0.004481089801039613,0.002211166390270868
NU,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NV,0.0034311202607651397,0.0035490358452620373,0.0025223861773237483,0.0041249263406010605,0.005419281232173417,0.002264448163827902,0.004660333393081197,0.002211166390270868
NW,0.001200892091267799,0.0007098071690524074,0.0005044772354647496,0.0003928501276762915,0.00042783799201369084,0.0006891798759476223,0.000716974368166338,0.0002763957987838585
NY,0.001887116143420827,0.0005915059742103396,0.0016395510152604363,0.003339226085248478,0.002139189960068454,0.0017721768238653146,0.00358487184083169,0.0015201768933112217
N*,0.001029336078229542,0.0004732047793682716,0.0008828351620633119,0.0009821253191907287,0.00042783799201369084,0.0004922713399625873,0.0010754615522495072,0.00013819789939192924
OA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ON,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OQ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OU,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OW,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OY,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
O*,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PA,0.002230228169497341,0.0021294215071572223,0.002396266868457561,0.001571400510705166,0.002852253280091272,0.004725804863640839,0.000358487184083169,0.005666113875069099
PC,0.0006862240521530279,0.0016562167277889507,0.0007567158531971245,0.00019642506383814575,0.0011409013120365088,0.0016737225558727971,0.0005377307761247536,0.0017965726920950802
PD,0.0013724481043060558,0.002484325091683426,0.0025223861773237483,0.0011785503830288745,0.001426126640045636,0.0030520823077680418,0.000716974368166338,0.002625760088446656
PE,0.000514668039114771,0.002602626286525494,0.001513431706394249,0.0013749754468670202,0.0012835139760410724,0.0027567195037904893,0.002509410288582183,0.0024875621890547263
PF,0.001544004117344313,0.0020111203123151546,0.0022701475595913734,0.0009821253191907287,0.0019965772960638907,0.0028551737717830068,0.001433948736332676,0.0013819789939192924
PG,0.00017155601303825698,0.001301313143262747,0.0008828351620633119,0.0035356511490866236,0.0017113519680547634,0.0033474451117455942,0.0001792435920415845,0.003454947484798231
PH,0.00017155601303825698,0.0010647107535786111,0.0006305965443309371,0.00019642506383814575,0.0011409013120365088,0.0009845426799251747,0.000716974368166338,0.002211166390270868
PI,0.001887116143420827,0.003903939429788241,0.0022701475595913734,0.003928501276762915,0.0029948659440958356,0.0025598109678054543,0.004481089801039613,0.002211166390270868
PK,0.002230228169497341,0.0029575298710516978,0.0017656703241266238,0.001571400510705166,0.002567027952082145,0.002067539627842867,0.001433948736332676,0.002211166390270868
PL,0.004117344312918168,0.004258843014314445,0.003657459957119435,0.0035356511490866236,0.004848830576155163,0.005218076203603426,0.0034056282487901057,0.004836926478717523
PM,0.001029336078229542,0.0015379155329468827,0.0006305965443309371,0.00019642506383814575,0.0008556759840273817,0.001870631091857832,0.0008962179602079225,0.0012437810945273632
PN,0.0013724481043060558,0.0020111203123151546,0.0012611930886618741,0.0011785503830288745,0.0018539646320593268,0.0023629024318204193,0.0021509231044990144,0.0006909894969596462
PO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PP,0.0017155601303825698,0.0014196143381048148,0.0017656703241266238,0.0013749754468670202,0.0009982886480319453,0.005414984739588461,0.00197167951245743,0.007739082365948038
PQ,0.0006862240521530279,0.0017745179226310187,0.0005044772354647496,0.0003928501276762915,0.001426126640045636,0.002658265235797972,0.000358487184083169,0.002625760088446656
PR,0.0006862240521530279,0.0033124334555779014,0.0012611930886618741,0.0005892751915144372,0.0017113519680547634,0.004135079255685734,0.0010754615522495072,0.006495301271420674
PS,0.001200892091267799,0.005205252573050988,0.004666414428048935,0.0019642506383814574,0.0024244152880775814,0.005218076203603426,0.002509410288582183,0.006218905472636816
PT,0.0027448962086121117,0.0029575298710516978,0.0022701475595913734,0.002357100766057749,0.0029948659440958356,0.003741262183715664,0.0023301666965405985,0.004975124378109453
PU,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PV,0.001029336078229542,0.004022240624630309,0.0025223861773237483,0.001571400510705166,0.0024244152880775814,0.004922713399625874,0.0016131923283742606,0.003316749585406302
PW,0.00034311202607651396,0.0010647107535786111,0.0005044772354647496,0.0,0.0,0.0008860884119326573,0.000358487184083169,0.0008291873963515755
PY,0.00034311202607651396,0.0017745179226310187,0.0012611930886618741,0.0013749754468670202,0.001426126640045636,0.0014768140198877621,0.0008962179602079225,0.0006909894969596462
P*,0.00034311202607651396,0.0007098071690524074,0.00037835792659856227,0.0,0.0002852253280091272,0.0005907256079551048,0.0005377307761247536,0.0008291873963515755
QA,0.003259564247726883,0.0014196143381048148,0.00340522133938706,0.0013749754468670202,0.0022818026240730175,0.002658265235797972,0.0005377307761247536,0.002763957987838585
QC,0.00034311202607651396,0.0004732047793682716,0.0002522386177323748,0.0,0.0005704506560182544,0.0006891798759476223,0.0,0.0015201768933112217
QD,0.0013724481043060558,0.0014196143381048148,0.0012611930886618741,0.0009821253191907287,0.0015687393040501997,0.002264448163827902,0.0008962179602079225,0.0009673852957435047
QE,0.003259564247726883,0.0020111203123151546,0.0016395510152604363,0.002160675702219603,0.0011409013120365088,0.002461356699812937,0.000716974368166338,0.0015201768933112217
QF,0.001200892091267799,0.0030758310658937655,0.0018917896329928112,0.001571400510705166,0.0019965772960638907,0.0006891798759476223,0.001433948736332676,0.00041459369817578774
QG,0.0027448962086121117,0.002484325091683426,0.002144028250725186,0.000785700255352583,0.001426126640045636,0.0023629024318204193,0.0005377307761247536,0.0015201768933112217
QH,0.000514668039114771,0.0015379155329468827,0.0007567158531971245,0.0003928501276762915,0.0015687393040501997,0.0017721768238653146,0.000716974368166338,0.0015201768933112217
QI,0.0017155601303825698,0.0028392286762096296,0.002144028250725186,0.0029463759575721863,0.002567027952082145,0.0025598109678054543,0.0008962179602079225,0.0015201768933112217
QK,0.00394578829987991,0.0014196143381048148,0.002774624795056123,0.001571400510705166,0.001426126640045636,0.0021659938958353843,0.001433948736332676,0.0012437810945273632
QL,0.00394578829987991,0.003430734650419969,0.0037835792659856224,0.0037320762129247694,0.005704506560182544,0.003938170719700699,0.00197167951245743,0.0020729684908789387
QM,0.0008577800651912849,0.0003549035845262037,0.0016395510152604363,0.0013749754468670202,0.001426126640045636,0.0004922713399625873,0.0005377307761247536,0.00013819789939192924
QN,0.0017155601303825698,0.001183011948420679,0.0016395510152604363,0.0025535258298958947,0.001426126640045636,0.0012799054839027272,0.000358487184083169,0.0013819789939192924
QO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
QP,0.0008577800651912849,0.0016562167277889507,0.0010089544709294992,0.0009821253191907287,0.0019965772960638907,0.0032489908437530767,0.000716974368166338,0.002902155887230514
QQ,0.002058672156459084,0.0015379155329468827,0.0017656703241266238,0.0009821253191907287,0.002139189960068454,0.0023629024318204193,0.0005377307761247536,0.002625760088446656
QR,0.0008577800651912849,0.002366023896841358,0.002396266868457561,0.0005892751915144372,0.001426126640045636,0.002658265235797972,0.0008962179602079225,0.003869541182974019
QS,0.0025733401955738548,0.002366023896841358,0.00340522133938706,0.0027499508937340405,0.0037079292641186536,0.0030520823077680418,0.001792435920415845,0.0013819789939192924
QT,0.002401784182535598,0.0021294215071572223,0.0025223861773237483,0.001571400510705166,0.0027096406160867087,0.0029536280397755243,0.0001792435920415845,0.002763957987838585
QU,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
QV,0.003088008234688626,0.0017745179226310187,0.0016395510152604363,0.0017678255745433118,0.0015687393040501997,0.0021659938958353843,0.0001792435920415845,0.0031785516860143724
QW,0.0008577800651912849,0.0005915059742103396,0.0005044772354647496,0.0003928501276762915,0.000713063320022818,0.0002953628039775524,0.0001792435920415845,0.00041459369817578774
QY,0.0008577800651912849,0.0009464095587365432,0.0010089544709294992,0.0017678255745433118,0.001426126640045636,0.0008860884119326573,0.0010754615522495072,0.001105583195135434
Q*,0.000514668039114771,0.0,0.0007567158531971245,0.0,0.0002852253280091272,0.0003938170719700699,0.0,0.00013819789939192924
RA,0.002916452221650369,0.0033124334555779014,0.002396266868457561,0.0025535258298958947,0.0019965772960638907,0.005513439007580979,0.0010754615522495072,0.004284134881149806
RC,0.00017155601303825698,0.0005915059742103396,0.0002522386177323748,0.0003928501276762915,0.0015687393040501997,0.0021659938958353843,0.001433948736332676,0.0031785516860143724
RD,0.001544004117344313,0.0021294215071572223,0.0011350737797956867,0.0011785503830288745,0.001426126640045636,0.0021659938958353843,0.001433948736332676,0.0024875621890547263
RE,0.001887116143420827,0.002602626286525494,0.0011350737797956867,0.0011785503830288745,0.0017113519680547634,0.002658265235797972,0.0010754615522495072,0.002902155887230514
RF,0.0013724481043060558,0.002484325091683426,0.0025223861773237483,0.002357100766057749,0.0017113519680547634,0.002264448163827902,0.002867897472665352,0.002763957987838585
RG,0.001200892091267799,0.0018928191174730864,0.0020179089418589985,0.002160675702219603,0.0019965772960638907,0.004824259131633356,0.0012547051442910915,0.006771697070204533
RH,0.001200892091267799,0.00224772270199929,0.0013873123975280616,0.0003928501276762915,0.0012835139760410724,0.0016737225558727971,0.0023301666965405985,0.0037313432835820895
RI,0.0025733401955738548,0.004613746598840648,0.0026485054861899358,0.0027499508937340405,0.0027096406160867087,0.002658265235797972,0.0026886538806237675,0.002902155887230514
RK,0.004288900325956425,0.0028392286762096296,0.00441417581031656,0.0019642506383814574,0.0019965772960638907,0.0033474451117455942,0.00197167951245743,0.0017965726920950802
RL,0.0034311202607651397,0.007216372885366142,0.005927607516710808,0.0041249263406010605,0.0037079292641186536,0.0066948902234911884,0.004660333393081197,0.0073244886677722495
RM,0.00034311202607651396,0.0016562167277889507,0.0006305965443309371,0.0005892751915144372,0.0008556759840273817,0.0014768140198877621,0.0016131923283742606,0.0015201768933112217
RN,0.003088008234688626,0.002484325091683426,0.0020179089418589985,0.001571400510705166,0.0018539646320593268,0.0028551737717830068,0.0021509231044990144,0.0024875621890547263
RO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RP,0.0013724481043060558,0.003667337040104105,0.0016395510152604363,0.0009821253191907287,0.0012835139760410724,0.004430442059663286,0.001433948736332676,0.005804311774461028
RQ,0.002230228169497341,0.00224772270199929,0.0020179089418589985,0.00019642506383814575,0.0018539646320593268,0.0027567195037904893,0.0008962179602079225,0.002902155887230514
RR,0.001200892091267799,0.006033360936945463,0.0013873123975280616,0.002160675702219603,0.001426126640045636,0.008073249975386432,0.002867897472665352,0.01616915422885572
RS,0.0013724481043060558,0.006269963326629599,0.0026485054861899358,0.0029463759575721863,0.0029948659440958356,0.004922713399625874,0.00197167951245743,0.0073244886677722495
RT,0.001200892091267799,0.004140541819472376,0.0017656703241266238,0.0017678255745433118,0.0017113519680547634,0.004824259131633356,0.0016131923283742606,0.004975124378109453
RU,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RV,0.0013724481043060558,0.0029575298710516978,0.003152982721654685,0.0019642506383814574,0.004135767256132345,0.0036428079157231467,0.0021509231044990144,0.005804311774461028
RW,0.00017155601303825698,0.0014196143381048148,0.0007567158531971245,0.000785700255352583,0.0005704506560182544,0.0011814512159102097,0.0005377307761247536,0.0019347705914870095
RY,0.0017155601303825698,0.0018928191174730864,0.0016395510152604363,0.0011785503830288745,0.0012835139760410724,0.0010829969479176922,0.003226384656748521,0.0031785516860143724
R*,0.0,0.0008281083638944754,0.0002522386177323748,0.0005892751915144372,0.0001426126640045636,0.0009845426799251747,0.0010754615522495072,0.001658374792703151
SA,0.006176016469377252,0.004968650183366852,0.003657459957119435,0.0037320762129247694,0.00513405590416429,0.005316530471595944,0.001433948736332676,0.005666113875069099
SC,0.001029336078229542,0.0017745179226310187,0.0013873123975280616,0.0003928501276762915,0.0019965772960638907,0.0028551737717830068,0.0016131923283742606,0.0030403537866224434
SD,0.002230228169497341,0.002366023896841358,0.003657459957119435,0.004321351404439206,0.0024244152880775814,0.002067539627842867,0.005377307761247535,0.003316749585406302
SE,0.004117344312918168,0.003785638234946173,0.002396266868457561,0.0037320762129247694,0.003280091272104963,0.0027567195037904893,0.002509410288582183,0.002625760088446656
SF,0.004288900325956425,0.003430734650419969,0.004288056501450372,0.0035356511490866236,0.004706217912150599,0.0034458993797381117,0.003226384656748521,0.002625760088446656
SG,0.004803568365071196,0.0031941322607358332,0.003657459957119435,0.006285602042820664,0.003993154592127781,0.0064979816875061535,0.0034056282487901057,0.004975124378109453
SH,0.001029336078229542,0.001301313143262747,0.001513431706394249,0.0011785503830288745,0.0017113519680547634,0.0019690853598503494,0.00197167951245743,0.0035931453841901604
SI,0.005832904443300738,0.006033360936945463,0.00731491991423887,0.006285602042820664,0.0024244152880775814,0.0034458993797381117,0.008603692417996057,0.0031785516860143724
SK,0.005832904443300738,0.0029575298710516978,0.004792533736915122,0.005499901787468081,0.004278379920136908,0.0029536280397755243,0.004122602616956444,0.0017965726920950802
